incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team
INC0017196,2016-04-08 21:55:00,2016-04-08 22:23:00,2 - Medium,0.4666666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017197,2016-04-08 23:03:00,2016-04-11 15:53:00,2 - Medium,64.83333333333333,Authentication Failure,Application Errors,Application Support Team
INC0017198,2016-04-08 23:19:00,2016-04-11 14:11:00,2 - Medium,62.86666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017199,2016-04-09 00:09:00,2016-04-12 08:54:00,2 - Medium,80.75,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0017200,2016-04-09 00:13:00,2016-04-09 00:27:00,2 - Medium,0.23333333333333334,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0017202,2016-04-09 00:33:00,2016-04-09 00:41:00,2 - Medium,0.13333333333333333,API Timeout,Integration / API Issues,Integration Support Team
INC0017203,2016-04-09 01:02:00,2016-04-09 01:10:00,2 - Medium,0.13333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0017204,2016-04-09 01:46:00,2016-04-14 08:26:00,2 - Medium,126.66666666666667,Disk Space Issue,Network Issues,Network Operations Team
INC0017205,2016-04-09 02:03:00,2016-04-11 14:32:00,2 - Medium,60.483333333333334,Server Overload,Server Infrastructure,Infrastructure Operations Team
INC0017206,2016-04-09 02:22:00,2016-04-11 12:28:00,2 - Medium,58.1,API Timeout,Database Issues,Database Administration Team
INC0017209,2016-04-09 05:21:00,2016-04-09 05:30:00,2 - Medium,0.15,API Timeout,Application Errors,Application Support Team
INC0017210,2016-04-09 05:43:00,2016-04-09 05:44:00,2 - Medium,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team
INC0017212,2016-04-09 06:55:00,2016-04-25 20:47:00,2 - Medium,397.8666666666667,Application Bug,Security / Access Issues,Security Operations Team
INC0017213,2016-04-09 08:50:00,2016-04-11 09:35:00,2 - Medium,48.75,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017214,2016-04-09 09:59:00,2016-04-09 10:06:00,2 - Medium,0.11666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017215,2016-04-09 10:12:00,2016-04-11 16:46:00,2 - Medium,54.56666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017216,2016-04-09 10:25:00,2016-04-11 00:34:00,2 - Medium,38.15,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017217,2016-04-09 10:30:00,2016-04-09 11:09:00,2 - Medium,0.65,API Timeout,Network Issues,Network Operations Team
INC0017218,2016-04-09 11:05:00,2016-04-13 14:33:00,2 - Medium,99.46666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017219,2016-04-09 11:09:00,2016-04-11 11:41:00,2 - Medium,48.53333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017221,2016-04-09 11:33:00,2016-04-12 11:06:00,2 - Medium,71.55,Authentication Failure,Database Issues,Database Administration Team
INC0017222,2016-04-09 11:54:00,2016-04-09 18:03:00,2 - Medium,6.15,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0017223,2016-04-09 12:14:00,2016-04-09 12:17:00,2 - Medium,0.05,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017224,2016-04-09 12:17:00,2016-04-09 13:36:00,2 - Medium,1.3166666666666667,API Timeout,Security / Access Issues,Security Operations Team
INC0017233,2016-04-09 14:55:00,2016-04-09 15:32:00,2 - Medium,0.6166666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017236,2016-04-09 15:03:00,2016-04-19 14:57:00,2 - Medium,239.9,Application Bug,Database Issues,Database Administration Team
INC0017237,2016-04-09 15:03:00,2016-04-12 09:10:00,2 - Medium,66.11666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017242,2016-04-09 16:09:00,2016-04-20 14:34:00,2 - Medium,262.4166666666667,Server Overload,Monitoring / Alerting,Monitoring & DevOps Team
INC0017244,2016-04-09 17:04:00,2016-04-09 17:07:00,2 - Medium,0.05,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017248,2016-04-09 18:35:00,2016-04-09 18:39:00,2 - Medium,0.06666666666666667,API Timeout,Security / Access Issues,Security Operations Team
INC0017253,2016-04-09 19:49:00,2016-04-18 14:03:00,2 - Medium,210.23333333333332,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017254,2016-04-09 21:05:00,2016-04-15 08:40:00,2 - Medium,131.58333333333334,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017256,2016-04-09 21:29:00,2016-04-09 21:48:00,2 - Medium,0.31666666666666665,Third-Party Service Failure,Application Errors,Application Support Team
INC0017257,2016-04-09 21:34:00,2016-04-09 22:11:00,2 - Medium,0.6166666666666667,Authentication Failure,Application Errors,Application Support Team
INC0017258,2016-04-09 22:12:00,2016-04-11 17:06:00,2 - Medium,42.9,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017259,2016-04-09 23:06:00,2016-04-09 23:08:00,2 - Medium,0.03333333333333333,API Timeout,Integration / API Issues,Integration Support Team
INC0017260,2016-04-09 23:08:00,2016-04-09 23:44:00,2 - Medium,0.6,Third-Party Service Failure,Application Errors,Application Support Team
INC0017261,2016-04-09 23:25:00,2016-04-18 14:38:00,2 - Medium,207.21666666666667,Authentication Failure,Network Issues,Network Operations Team
INC0017268,2016-04-10 00:22:00,2016-04-11 12:56:00,2 - Medium,36.56666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017269,2016-04-10 01:08:00,2016-04-12 09:40:00,2 - Medium,56.53333333333333,API Timeout,Integration / API Issues,Integration Support Team
INC0017270,2016-04-10 02:54:00,2016-04-10 02:57:00,2 - Medium,0.05,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017272,2016-04-10 03:30:00,2016-04-12 09:38:00,3 - Low,54.13333333333333,Authentication Failure,Database Issues,Database Administration Team
INC0017275,2016-04-10 04:04:00,2016-04-10 04:07:00,2 - Medium,0.05,API Timeout,Application Errors,Application Support Team
INC0017276,2016-04-10 04:53:00,2016-04-10 04:56:00,2 - Medium,0.05,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017277,2016-04-10 05:23:00,2016-04-10 06:04:00,2 - Medium,0.6833333333333333,API Timeout,Security / Access Issues,Security Operations Team
INC0017278,2016-04-10 05:31:00,2016-04-19 14:55:00,2 - Medium,225.4,Authentication Failure,Network Issues,Network Operations Team
INC0017279,2016-04-10 06:15:00,2016-04-10 14:32:00,2 - Medium,8.283333333333333,API Timeout,Security / Access Issues,Security Operations Team
INC0017280,2016-04-10 08:00:00,2016-04-10 08:10:00,2 - Medium,0.16666666666666666,Authentication Failure,Application Errors,Application Support Team
INC0017281,2016-04-10 08:17:00,2016-04-12 16:44:00,2 - Medium,56.45,Authentication Failure,Application Errors,Application Support Team
INC0017282,2016-04-10 08:18:00,2016-04-11 10:07:00,2 - Medium,25.816666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017284,2016-04-10 08:26:00,2016-04-10 08:33:00,2 - Medium,0.11666666666666667,API Timeout,Application Errors,Application Support Team
INC0017285,2016-04-10 08:35:00,2016-04-13 14:39:00,2 - Medium,78.06666666666666,Authentication Failure,Application Errors,Application Support Team
INC0017286,2016-04-10 08:35:00,2016-04-10 08:43:00,2 - Medium,0.13333333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017288,2016-04-10 08:47:00,2016-04-11 15:54:00,2 - Medium,31.116666666666667,Disk Space Issue,Network Issues,Network Operations Team
INC0017289,2016-04-10 08:48:00,2016-04-10 09:18:00,2 - Medium,0.5,Third-Party Service Failure,Security / Access Issues,Security Operations Team
INC0017290,2016-04-10 09:23:00,2016-04-10 15:29:00,2 - Medium,6.1,API Timeout,Integration / API Issues,Integration Support Team
INC0017291,2016-04-10 10:35:00,2016-04-13 08:18:00,2 - Medium,69.71666666666667,Server Overload,Application Errors,Application Support Team
INC0017293,2016-04-10 11:26:00,2016-04-10 11:53:00,2 - Medium,0.45,API Timeout,Security / Access Issues,Security Operations Team
INC0017295,2016-04-10 11:52:00,2016-04-11 16:34:00,2 - Medium,28.7,Authentication Failure,Application Errors,Application Support Team
INC0017296,2016-04-10 12:17:00,2016-04-12 16:57:00,3 - Low,52.666666666666664,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017299,2016-04-10 12:40:00,2016-04-19 10:19:00,2 - Medium,213.65,Network Failure,Integration / API Issues,Integration Support Team
INC0017304,2016-04-10 14:11:00,2016-04-10 14:20:00,2 - Medium,0.15,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0017310,2016-04-10 14:58:00,2016-04-13 14:42:00,2 - Medium,71.73333333333333,API Timeout,Application Errors,Application Support Team
INC0017311,2016-04-10 14:59:00,2016-04-10 15:10:00,2 - Medium,0.18333333333333332,Disk Space Issue,Application Errors,Application Support Team
INC0017312,2016-04-10 15:19:00,2016-04-10 15:22:00,2 - Medium,0.05,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017313,2016-04-10 16:07:00,2016-04-10 16:12:00,2 - Medium,0.08333333333333333,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0017315,2016-04-10 16:21:00,2016-04-10 17:00:00,2 - Medium,0.65,Authentication Failure,Application Errors,Application Support Team
INC0017316,2016-04-10 17:16:00,2016-04-18 22:32:00,2 - Medium,197.26666666666668,Disk Space Issue,Application Errors,Application Support Team
INC0017317,2016-04-10 17:31:00,2016-05-03 08:41:00,2 - Medium,543.1666666666666,Authentication Failure,Network Issues,Network Operations Team
INC0017318,2016-04-10 18:58:00,2016-04-11 16:32:00,2 - Medium,21.566666666666666,Authentication Failure,Network Issues,Network Operations Team
INC0017319,2016-04-10 20:32:00,2016-04-11 16:34:00,2 - Medium,20.033333333333335,Third-Party Service Failure,Network Issues,Network Operations Team
INC0017321,2016-04-10 20:58:00,2016-04-10 21:04:00,2 - Medium,0.1,Authentication Failure,Application Errors,Application Support Team
INC0017322,2016-04-10 21:58:00,2016-04-10 22:11:00,2 - Medium,0.21666666666666667,Authentication Failure,Application Errors,Application Support Team
INC0017323,2016-04-10 22:31:00,2016-04-10 23:25:00,2 - Medium,0.9,Authentication Failure,Application Errors,Application Support Team
INC0017324,2016-04-10 23:14:00,2016-04-10 23:48:00,2 - Medium,0.5666666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017325,2016-04-10 23:33:00,2016-04-10 23:47:00,2 - Medium,0.23333333333333334,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017326,2016-04-10 23:45:00,2016-04-14 09:52:00,2 - Medium,82.11666666666666,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017328,2016-04-11 00:10:00,2016-04-11 00:18:00,2 - Medium,0.13333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0017329,2016-04-11 01:07:00,2016-04-11 01:55:00,2 - Medium,0.8,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017330,2016-04-11 01:08:00,2016-04-11 16:48:00,2 - Medium,15.666666666666666,Authentication Failure,Application Errors,Application Support Team
INC0017332,2016-04-11 01:58:00,2016-04-11 02:19:00,2 - Medium,0.35,API Timeout,Application Errors,Application Support Team
INC0017333,2016-04-11 01:58:00,2016-04-13 14:09:00,2 - Medium,60.18333333333333,Data Corruption,Application Errors,Application Support Team
INC0017334,2016-04-11 02:08:00,2016-04-27 11:50:00,2 - Medium,393.7,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0017336,2016-04-11 05:57:00,2016-04-20 09:47:00,2 - Medium,219.83333333333334,Memory Leak,Application Errors,Application Support Team
INC0017338,2016-04-11 06:30:00,2016-04-11 06:31:00,2 - Medium,0.016666666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017339,2016-04-11 06:37:00,2016-04-11 06:39:00,2 - Medium,0.03333333333333333,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017341,2016-04-11 06:51:00,2016-04-11 06:52:00,2 - Medium,0.016666666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017342,2016-04-11 06:52:00,2016-04-11 07:05:00,2 - Medium,0.21666666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017343,2016-04-11 07:01:00,2016-04-11 07:05:00,2 - Medium,0.06666666666666667,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team
INC0017344,2016-04-11 07:05:00,2016-04-11 07:06:00,2 - Medium,0.016666666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017345,2016-04-11 07:06:00,2016-04-11 07:07:00,2 - Medium,0.016666666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017346,2016-04-11 07:11:00,2016-04-11 10:03:00,2 - Medium,2.8666666666666667,API Timeout,Security / Access Issues,Security Operations Team
INC0017350,2016-04-11 07:37:00,2016-04-13 11:17:00,2 - Medium,51.666666666666664,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0017352,2016-04-11 07:44:00,2016-04-11 07:53:00,2 - Medium,0.15,Authentication Failure,Application Errors,Application Support Team
INC0017354,2016-04-11 07:48:00,2016-04-12 12:04:00,2 - Medium,28.266666666666666,Server Overload,Application Errors,Application Support Team
INC0017355,2016-04-11 07:50:00,2016-04-11 17:30:00,2 - Medium,9.666666666666666,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017356,2016-04-11 07:53:00,2016-04-11 08:17:00,2 - Medium,0.4,API Timeout,Integration / API Issues,Integration Support Team
INC0017358,2016-04-11 07:59:00,2016-04-11 09:20:00,2 - Medium,1.35,Authentication Failure,Application Errors,Application Support Team
INC0017359,2016-04-11 08:06:00,2016-04-19 15:33:00,2 - Medium,199.45,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017361,2016-04-11 08:07:00,2016-04-18 12:44:00,2 - Medium,172.61666666666667,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017362,2016-04-11 08:08:00,2016-04-11 08:49:00,2 - Medium,0.6833333333333333,API Timeout,Application Errors,Application Support Team
INC0017364,2016-04-11 08:11:00,2016-04-11 08:42:00,2 - Medium,0.5166666666666667,Authentication Failure,Application Errors,Application Support Team
INC0017365,2016-04-11 08:15:00,2016-04-11 10:54:00,2 - Medium,2.65,Authentication Failure,Network Issues,Network Operations Team
INC0017366,2016-04-11 08:18:00,2016-04-11 08:29:00,2 - Medium,0.18333333333333332,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team
INC0017368,2016-04-11 08:19:00,2016-04-14 10:37:00,2 - Medium,74.3,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017369,2016-04-11 08:20:00,2016-04-11 08:27:00,2 - Medium,0.11666666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0017370,2016-04-11 08:21:00,2016-04-11 13:18:00,3 - Low,4.95,Authentication Failure,Database Issues,Database Administration Team
INC0017371,2016-04-11 08:24:00,2016-04-11 10:53:00,2 - Medium,2.4833333333333334,Authentication Failure,Database Issues,Database Administration Team
INC0017372,2016-04-11 08:25:00,2016-04-11 08:46:00,2 - Medium,0.35,API Timeout,Application Errors,Application Support Team
INC0017373,2016-04-11 08:26:00,2016-04-12 09:23:00,2 - Medium,24.95,Authentication Failure,Application Errors,Application Support Team
INC0017374,2016-04-11 08:26:00,2016-07-02 05:08:00,2 - Medium,1964.7,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017375,2016-04-11 08:28:00,2016-04-11 14:14:00,2 - Medium,5.766666666666667,Authentication Failure,Database Issues,Database Administration Team
INC0017376,2016-04-11 08:28:00,2016-04-11 08:37:00,2 - Medium,0.15,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017378,2016-04-11 08:30:00,2016-04-11 08:37:00,2 - Medium,0.11666666666666667,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0017379,2016-04-11 08:31:00,2016-04-11 12:47:00,2 - Medium,4.266666666666667,API Timeout,Application Errors,Application Support Team
INC0017381,2016-04-11 08:32:00,2016-04-14 10:54:00,2 - Medium,74.36666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017382,2016-04-11 08:32:00,2016-04-12 14:23:00,2 - Medium,29.85,Authentication Failure,Application Errors,Application Support Team
INC0017383,2016-04-11 08:33:00,2016-04-11 08:35:00,2 - Medium,0.03333333333333333,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017384,2016-04-11 08:34:00,2016-04-14 13:55:00,2 - Medium,77.35,Memory Leak,Security / Access Issues,Security Operations Team
INC0017385,2016-04-11 08:34:00,2016-04-11 08:57:00,2 - Medium,0.38333333333333336,Authentication Failure,Application Errors,Application Support Team
INC0017386,2016-04-11 08:35:00,2016-04-11 10:35:00,2 - Medium,2.0,Authentication Failure,Application Errors,Application Support Team
INC0017387,2016-04-11 08:36:00,2016-04-11 09:13:00,2 - Medium,0.6166666666666667,Authentication Failure,Database Issues,Database Administration Team
INC0017388,2016-04-11 08:39:00,2016-04-28 14:21:00,2 - Medium,413.7,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0017389,2016-04-11 08:39:00,2016-04-11 08:41:00,2 - Medium,0.03333333333333333,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017390,2016-04-11 08:39:00,2016-04-11 08:43:00,2 - Medium,0.06666666666666667,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team
INC0017391,2016-04-11 08:42:00,2016-04-11 09:11:00,2 - Medium,0.48333333333333334,API Timeout,Database Issues,Database Administration Team
INC0017392,2016-04-11 08:43:00,2016-04-11 08:48:00,2 - Medium,0.08333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017393,2016-04-11 08:43:00,2016-04-13 09:18:00,2 - Medium,48.583333333333336,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0017394,2016-04-11 08:44:00,2016-04-18 11:15:00,2 - Medium,170.51666666666668,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017395,2016-04-11 08:44:00,2016-04-20 14:35:00,2 - Medium,221.85,Authentication Failure,Application Errors,Application Support Team
INC0017396,2016-04-11 08:46:00,2016-06-27 15:17:00,2 - Medium,1854.5166666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017397,2016-04-11 08:47:00,2016-04-11 14:48:00,2 - Medium,6.016666666666667,API Timeout,Application Errors,Application Support Team
INC0017398,2016-04-11 08:49:00,2016-04-11 10:52:00,2 - Medium,2.05,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team
INC0017399,2016-04-11 08:49:00,2016-04-11 09:01:00,2 - Medium,0.2,API Timeout,Integration / API Issues,Integration Support Team
INC0017403,2016-04-11 08:52:00,2016-04-13 16:32:00,2 - Medium,55.666666666666664,Memory Leak,Integration / API Issues,Integration Support Team
INC0017406,2016-04-11 08:56:00,2016-04-12 11:29:00,2 - Medium,26.55,Authentication Failure,Database Issues,Database Administration Team
INC0017407,2016-04-11 08:57:00,2016-04-14 10:39:00,2 - Medium,73.7,Authentication Failure,Application Errors,Application Support Team
INC0017409,2016-04-11 08:58:00,2016-04-14 13:14:00,2 - Medium,76.26666666666667,API Timeout,Application Errors,Application Support Team
INC0017410,2016-04-11 08:59:00,2016-04-11 10:36:00,2 - Medium,1.6166666666666667,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017411,2016-04-11 09:00:00,2016-04-11 10:25:00,2 - Medium,1.4166666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017412,2016-04-11 09:00:00,2016-04-12 16:23:00,2 - Medium,31.383333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017413,2016-04-11 09:01:00,2016-04-14 10:17:00,2 - Medium,73.26666666666667,Authentication Failure,Application Errors,Application Support Team
INC0017415,2016-04-11 09:05:00,2016-04-11 09:07:00,2 - Medium,0.03333333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017416,2016-04-11 09:05:00,2016-04-11 09:15:00,2 - Medium,0.16666666666666666,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0017417,2016-04-11 09:05:00,2016-04-13 16:10:00,2 - Medium,55.083333333333336,API Timeout,Application Errors,Application Support Team
INC0017418,2016-04-11 09:07:00,2016-04-13 09:29:00,2 - Medium,48.36666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0017419,2016-04-11 09:08:00,2016-04-11 09:47:00,2 - Medium,0.65,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017420,2016-04-11 09:09:00,2016-04-20 11:39:00,2 - Medium,218.5,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017421,2016-04-11 09:09:00,2016-04-11 14:59:00,2 - Medium,5.833333333333333,Third-Party Service Failure,Application Errors,Application Support Team
INC0017422,2016-04-11 09:09:00,2016-05-06 16:32:00,2 - Medium,607.3833333333333,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017423,2016-04-11 09:10:00,2016-04-18 12:42:00,2 - Medium,171.53333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017424,2016-04-11 09:10:00,2016-04-11 09:41:00,2 - Medium,0.5166666666666667,API Timeout,Application Errors,Application Support Team
INC0017426,2016-04-11 09:12:00,2016-04-11 09:16:00,2 - Medium,0.06666666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017428,2016-04-11 09:12:00,2016-04-14 15:05:00,2 - Medium,77.88333333333334,Authentication Failure,Network Issues,Network Operations Team
INC0017429,2016-04-11 09:13:00,2016-04-11 09:55:00,2 - Medium,0.7,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017430,2016-04-11 09:13:00,2016-04-11 10:03:00,2 - Medium,0.8333333333333334,Authentication Failure,Application Errors,Application Support Team
INC0017432,2016-04-11 09:15:00,2016-04-13 14:46:00,3 - Low,53.516666666666666,API Timeout,Application Errors,Application Support Team
INC0017436,2016-04-11 09:17:00,2016-04-11 09:26:00,2 - Medium,0.15,Authentication Failure,Application Errors,Application Support Team
INC0017437,2016-04-11 09:18:00,2016-04-11 09:30:00,2 - Medium,0.2,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017438,2016-04-11 09:18:00,2016-04-11 09:23:00,2 - Medium,0.08333333333333333,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0017439,2016-04-11 09:19:00,2016-04-12 10:21:00,3 - Low,25.033333333333335,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017441,2016-04-11 09:20:00,2016-04-13 14:39:00,2 - Medium,53.31666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017442,2016-04-11 09:20:00,2016-04-11 09:28:00,2 - Medium,0.13333333333333333,API Timeout,Integration / API Issues,Integration Support Team
INC0017444,2016-04-11 09:21:00,2016-04-12 15:36:00,2 - Medium,30.25,API Timeout,Application Errors,Application Support Team
INC0017446,2016-04-11 09:24:00,2016-04-13 19:36:00,2 - Medium,58.2,Disk Space Issue,Application Errors,Application Support Team
INC0017447,2016-04-11 09:26:00,2016-04-11 09:48:00,2 - Medium,0.36666666666666664,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017448,2016-04-11 09:26:00,2016-04-11 09:31:00,2 - Medium,0.08333333333333333,Authentication Failure,Application Errors,Application Support Team
INC0017449,2016-04-11 09:26:00,2016-04-11 11:34:00,2 - Medium,2.1333333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017450,2016-04-11 09:27:00,2016-04-13 09:08:00,2 - Medium,47.68333333333333,Authentication Failure,Database Issues,Database Administration Team
INC0017451,2016-04-11 09:28:00,2016-04-12 08:57:00,2 - Medium,23.483333333333334,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017454,2016-04-11 09:31:00,2016-04-11 15:03:00,2 - Medium,5.533333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017457,2016-04-11 09:32:00,2016-04-11 11:57:00,2 - Medium,2.4166666666666665,Authentication Failure,Application Errors,Application Support Team
INC0017458,2016-04-11 09:32:00,2016-04-11 09:38:00,2 - Medium,0.1,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017459,2016-04-11 09:32:00,2016-04-13 08:21:00,2 - Medium,46.81666666666667,Server Overload,Security / Access Issues,Security Operations Team
INC0017460,2016-04-11 09:33:00,2016-04-11 09:56:00,2 - Medium,0.38333333333333336,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0017461,2016-04-11 09:34:00,2016-04-13 09:13:00,2 - Medium,47.65,Authentication Failure,Application Errors,Application Support Team
INC0017463,2016-04-11 09:34:00,2016-04-11 09:49:00,2 - Medium,0.25,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017464,2016-04-11 09:34:00,2016-04-14 09:36:00,2 - Medium,72.03333333333333,Authentication Failure,Application Errors,Application Support Team
INC0017466,2016-04-11 09:36:00,2016-04-11 09:47:00,2 - Medium,0.18333333333333332,Disk Space Issue,Application Errors,Application Support Team
INC0017468,2016-04-11 09:38:00,2016-05-03 16:23:00,2 - Medium,534.75,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team
INC0017471,2016-04-11 09:46:00,2016-04-19 10:24:00,2 - Medium,192.63333333333333,Hardware Failure,Network Issues,Network Operations Team
INC0017473,2016-04-11 09:47:00,2016-04-15 17:07:00,2 - Medium,103.33333333333333,Authentication Failure,Database Issues,Database Administration Team
INC0017474,2016-04-11 09:48:00,2016-04-11 10:54:00,2 - Medium,1.1,Authentication Failure,Application Errors,Application Support Team
INC0017476,2016-04-11 09:50:00,2016-04-14 11:14:00,2 - Medium,73.4,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017477,2016-04-11 09:50:00,2016-04-11 09:53:00,2 - Medium,0.05,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017478,2016-04-11 09:51:00,2016-04-11 09:56:00,2 - Medium,0.08333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team
INC0017479,2016-04-11 09:52:00,2016-04-12 10:26:00,2 - Medium,24.566666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017481,2016-04-11 09:54:00,2016-04-20 14:25:00,2 - Medium,220.51666666666668,Authentication Failure,Network Issues,Network Operations Team
INC0017482,2016-04-11 09:55:00,2016-04-11 10:37:00,2 - Medium,0.7,API Timeout,Application Errors,Application Support Team
INC0017483,2016-04-11 09:56:00,2016-11-11 15:45:00,2 - Medium,5141.816666666667,Authentication Failure,Application Errors,Application Support Team
INC0017484,2016-04-11 09:56:00,2016-04-11 12:09:00,2 - Medium,2.216666666666667,Third-Party Service Failure,Integration / API Issues,Integration Support Team
INC0017485,2016-04-11 09:57:00,2016-04-11 10:16:00,2 - Medium,0.31666666666666665,Authentication Failure,Security / Access Issues,Security Operations Team
INC0017486,2016-04-11 09:58:00,2016-04-11 10:55:00,2 - Medium,0.95,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017487,2016-04-11 09:59:00,2016-04-11 10:13:00,2 - Medium,0.23333333333333334,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0017489,2016-04-11 10:04:00,2016-04-11 17:22:00,2 - Medium,7.3,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0017490,2016-04-11 10:05:00,2016-04-11 17:45:00,2 - Medium,7.666666666666667,Configuration Error,Database Issues,Database Administration Team
INC0017492,2016-04-11 10:05:00,2016-04-19 17:54:00,2 - Medium,199.81666666666666,Authentication Failure,Network Issues,Network Operations Team
INC0017495,2016-04-11 10:11:00,2016-04-11 10:19:00,2 - Medium,0.13333333333333333,Disk Space Issue,Application Errors,Application Support Team
INC0017496,2016-04-11 10:13:00,2016-04-11 10:24:00,2 - Medium,0.18333333333333332,API Timeout,Integration / API Issues,Integration Support Team
